"Subject","lever_side","reaction","cumulative_count","colony","body_part","log_cumulative_count","box_between_solves","paw_comb","con_pres"
"squirrel_9","left lever","exit",13,"C","left paw",2.56494935746154,1,"ipsi",0
"squirrel_9","left lever","exit",14,"C","left paw",2.63905732961526,1,"ipsi",0
"squirrel_3","left lever","exit",1,"C","right paw",0,2,"contra",0
"squirrel_25","left lever","exit",9,"C","left paw",2.19722457733622,0,"ipsi",0
"squirrel_3","left lever","exit",2,"C","both paws",0.693147180559945,0,"both",0
"squirrel_9","left lever","flinch",15,"C","both paws",2.70805020110221,5,"both",0
"squirrel_9","left lever","exit",16,"C","both paws",2.77258872223978,0,"both",0
"squirrel_3","left lever","exit",3,"C","left paw",1.09861228866811,1,"ipsi",0
"squirrel_25","left lever","exit",10,"C","right paw",2.30258509299405,0,"contra",0
"squirrel_3","left lever","flinch",4,"C","left paw",1.38629436111989,0,"ipsi",0
"squirrel_3","left lever","no reaction",5,"C","left paw",1.6094379124341,0,"ipsi",0
"squirrel_3","left lever","exit",6,"C","both paws",1.79175946922805,0,"both",0
"squirrel_3","left lever","no reaction",7,"C","left paw",1.94591014905531,0,"ipsi",0
"squirrel_3","left lever","exit",8,"C","both paws",2.07944154167984,1,"both",0
"squirrel_3","left lever","flinch",9,"C","both paws",2.19722457733622,0,"both",0
"squirrel_3","left lever","exit",10,"C","both paws",2.30258509299405,1,"both",0
"squirrel_3","left lever","no reaction",11,"C","right paw",2.39789527279837,1,"contra",0
"squirrel_3","left lever","no reaction",12,"C","both paws",2.484906649788,2,"both",0
"squirrel_3","left lever","no reaction",13,"C","right paw",2.56494935746154,0,"contra",0
"squirrel_3","left lever","no reaction",14,"C","both paws",2.63905732961526,0,"both",0
"squirrel_3","left lever","no reaction",15,"C","left paw",2.70805020110221,0,"ipsi",0
"squirrel_3","left lever","no reaction",16,"C","left paw",2.77258872223978,1,"ipsi",0
"squirrel_3","left lever","no reaction",17,"C","left paw",2.83321334405622,0,"ipsi",0
"squirrel_3","left lever","no reaction",18,"C","left paw",2.89037175789616,1,"ipsi",0
"squirrel_3","left lever","no reaction",19,"C","left paw",2.94443897916644,1,"ipsi",0
"squirrel_3","left lever","no reaction",20,"C","left paw",2.99573227355399,0,"ipsi",0
"squirrel_3","left lever","no reaction",21,"C","both paws",3.04452243772342,0,"both",0
"squirrel_3","left lever","no reaction",22,"C","both paws",3.09104245335832,0,"both",0
"squirrel_3","left lever","no reaction",23,"C","both paws",3.13549421592915,2,"both",0
"squirrel_3","left lever","no reaction",24,"C","both paws",3.17805383034795,1,"both",0
"squirrel_3","left lever","no reaction",25,"C","both paws",3.2188758248682,1,"both",0
"squirrel_3","left lever","no reaction",26,"C","left paw",3.25809653802148,0,"ipsi",0
"squirrel_3","left lever","no reaction",27,"C","left paw",3.29583686600433,0,"ipsi",0
"squirrel_3","left lever","no reaction",28,"C","left paw",3.3322045101752,0,"ipsi",0
"squirrel_3","left lever","no reaction",29,"C","right paw",3.36729582998647,0,"contra",0
"squirrel_3","left lever","no reaction",30,"C","both paws",3.40119738166216,0,"both",0
"squirrel_3","left lever","no reaction",31,"C","left paw",3.43398720448515,0,"ipsi",0
"squirrel_3","left lever","no reaction",32,"C","left paw",3.46573590279973,0,"ipsi",0
"squirrel_3","left lever","flinch",33,"C","left paw",3.49650756146648,2,"ipsi",0
"squirrel_5","right lever","flinch",74,"C","right paw",4.30406509320417,7,"ipsi",0
"squirrel_5","left lever","no reaction",75,"C","both paws",4.31748811353631,1,"both",0
"squirrel_5","left lever","no reaction",76,"C","left paw",4.33073334028633,0,"ipsi",0
"squirrel_5","left lever","no reaction",77,"C","right paw",4.34380542185368,0,"contra",0
"squirrel_5","left lever","no reaction",78,"C","right paw",4.35670882668959,0,"contra",0
"squirrel_5","left lever","no reaction",79,"C","both paws",4.36944785246702,0,"both",0
"squirrel_5","left lever","no reaction",80,"C","right paw",4.38202663467388,0,"contra",0
"squirrel_5","left lever","no reaction",81,"C","left paw",4.39444915467244,1,"ipsi",0
"squirrel_5","left lever","no reaction",82,"C","left paw",4.40671924726425,0,"ipsi",0
"squirrel_13","right lever","exit",19,"P","left paw",2.94443897916644,4,"contra",0
"squirrel_18","left lever","no reaction",373,"P","right paw",5.92157841964382,4,"contra",0
"squirrel_16","left lever","exit",93,"P","left paw",4.53259949315326,3,"ipsi",0
"squirrel_18","left lever","no reaction",374,"P","right paw",5.92425579741453,1,"contra",0
"squirrel_16","left lever","exit",94,"P","left paw",4.54329478227,1,"ipsi",0
"squirrel_18","left lever","no reaction",375,"P","both paws",5.92692602597041,1,"both",0
"squirrel_16","left lever","exit",95,"P","right paw",4.55387689160054,3,"contra",0
"squirrel_18","left lever","no reaction",376,"P","left paw",5.92958914338989,1,"ipsi",0
"squirrel_18","left lever","no reaction",377,"P","both paws",5.93224518744801,1,"both",0
"squirrel_13","left lever","exit",20,"P","right paw",2.99573227355399,2,"contra",0
"squirrel_18","left lever","no reaction",378,"P","left paw",5.93489419561959,2,"ipsi",0
"squirrel_18","right lever","no reaction",379,"P","both paws",5.93753620508243,1,"both",1
"squirrel_18","right lever","no reaction",380,"P","right paw",5.94017125272043,1,"ipsi",1
"squirrel_18","left lever","no reaction",381,"P","left paw",5.9427993751267,0,"ipsi",1
"squirrel_13","left lever","exit",21,"P","left paw",3.04452243772342,10,"ipsi",0
"squirrel_18","left lever","no reaction",382,"P","both paws",5.94542060860658,1,"both",1
"squirrel_18","left lever","no reaction",383,"P","left paw",5.94803498918065,1,"ipsi",1
"squirrel_18","left lever","no reaction",384,"P","both paws",5.95064255258773,1,"both",1
"squirrel_18","left lever","no reaction",385,"P","both paws",5.95324333428778,1,"both",0
"squirrel_18","left lever","no reaction",386,"P","both paws",5.95583736946483,1,"both",0
"squirrel_18","left lever","no reaction",387,"P","both paws",5.95842469302978,1,"both",0
"squirrel_18","left lever","no reaction",388,"P","both paws",5.96100533962327,1,"both",0
"squirrel_18","left lever","no reaction",389,"P","right paw",5.96357934361845,1,"contra",0
"squirrel_18","left lever","no reaction",390,"P","both paws",5.96614673912369,1,"both",0
"squirrel_18","left lever","no reaction",391,"P","both paws",5.96870755998537,1,"both",0
"squirrel_18","left lever","no reaction",392,"P","both paws",5.97126183979046,1,"both",0
"squirrel_18","left lever","no reaction",393,"P","right paw",5.97380961186926,1,"contra",0
"squirrel_18","left lever","no reaction",394,"P","right paw",5.97635090929793,1,"contra",0
"squirrel_18","left lever","no reaction",395,"P","right paw",5.97888576490112,1,"contra",0
"squirrel_18","left lever","no reaction",396,"P","both paws",5.98141421125448,1,"both",0
"squirrel_18","left lever","no reaction",397,"P","both paws",5.98393628068719,1,"both",0
"squirrel_18","left lever","no reaction",398,"P","both paws",5.98645200528444,1,"both",0
"squirrel_18","left lever","no reaction",399,"P","left paw",5.98896141688986,1,"ipsi",0
"squirrel_18","left lever","no reaction",400,"P","both paws",5.99146454710798,2,"both",0
"squirrel_18","left lever","no reaction",401,"P","left paw",5.99396142730657,1,"ipsi",0
"squirrel_18","left lever","no reaction",402,"P","both paws",5.99645208861902,1,"both",0
"squirrel_18","left lever","no reaction",403,"P","left paw",5.99893656194668,1,"ipsi",0
"squirrel_18","left lever","no reaction",404,"P","both paws",6.00141487796115,1,"both",0
"squirrel_18","left lever","no reaction",405,"P","left paw",6.00388706710654,1,"ipsi",0
"squirrel_18","left lever","no reaction",406,"P","right paw",6.00635315960173,1,"contra",0
"squirrel_18","left lever","no reaction",407,"P","both paws",6.00881318544259,1,"both",0
"squirrel_18","left lever","no reaction",408,"P","left paw",6.01126717440416,1,"ipsi",1
"squirrel_18","right lever","no reaction",409,"P","both paws",6.0137151560428,2,"both",1
"squirrel_18","right lever","no reaction",410,"P","right paw",6.01615715969835,1,"ipsi",1
"squirrel_18","right lever","no reaction",411,"P","right paw",6.01859321449623,1,"ipsi",1
"squirrel_18","left lever","no reaction",412,"P","both paws",6.02102334934953,2,"both",1
"squirrel_18","left lever","no reaction",413,"P","left paw",6.02344759296103,1,"ipsi",1
"squirrel_18","left lever","no reaction",414,"P","left paw",6.02586597382531,1,"ipsi",1
"squirrel_18","left lever","no reaction",415,"P","right paw",6.0282785202307,1,"contra",1
"squirrel_18","left lever","no reaction",416,"P","right paw",6.03068526026126,1,"contra",1
"squirrel_18","left lever","no reaction",417,"P","both paws",6.0330862217988,1,"both",1
"squirrel_16","left lever","flinch",96,"P","left paw",4.56434819146784,15,"ipsi",0
"squirrel_16","left lever","flinch",97,"P","left paw",4.57471097850338,2,"ipsi",0
"squirrel_16","left lever","exit",98,"P","right paw",4.58496747867057,1,"contra",0
"squirrel_16","left lever","flinch",99,"P","right paw",4.59511985013459,1,"contra",0
"squirrel_16","left lever","exit",100,"P","right paw",4.60517018598809,2,"contra",0
"squirrel_16","left lever","flinch",101,"P","right paw",4.61512051684126,1,"contra",0
"squirrel_16","left lever","flinch",102,"P","right paw",4.62497281328427,2,"contra",0
"squirrel_18","left lever","no reaction",418,"P","left paw",6.03548143252476,2,"ipsi",1
"squirrel_18","left lever","no reaction",419,"P","both paws",6.03787091992214,2,"both",1
"squirrel_18","right lever","no reaction",420,"P","right paw",6.04025471127741,2,"ipsi",1
"squirrel_18","left lever","no reaction",421,"P","left paw",6.04263283368238,1,"ipsi",1
"squirrel_18","left lever","no reaction",422,"P","both paws",6.04500531403601,3,"both",1
"squirrel_18","left lever","no reaction",423,"P","right paw",6.04737217904628,1,"contra",1
"squirrel_18","left lever","no reaction",424,"P","both paws",6.04973345523196,1,"both",1
"squirrel_18","left lever","no reaction",425,"P","both paws",6.05208916892442,1,"both",1
"squirrel_16","left lever","flinch",103,"P","left paw",4.63472898822964,1,"ipsi",0
"squirrel_23","left lever","flinch",68,"P","left paw",4.21950770517611,13,"ipsi",0
"squirrel_18","right lever","no reaction",426,"P","both paws",6.05443934626937,1,"both",1
"squirrel_18","right lever","no reaction",427,"P","right paw",6.05678401322862,1,"ipsi",1
"squirrel_18","right lever","no reaction",428,"P","right paw",6.0591231955818,2,"ipsi",0
"squirrel_18","right lever","no reaction",429,"P","right paw",6.06145691892802,1,"ipsi",1
"squirrel_18","left lever","no reaction",430,"P","right paw",6.06378520868761,9,"contra",1
"squirrel_18","left lever","no reaction",431,"P","right paw",6.06610809010375,1,"contra",1
"squirrel_18","left lever","no reaction",432,"P","both paws",6.06842558824411,2,"both",0
"squirrel_18","left lever","no reaction",433,"P","left paw",6.07073772800249,3,"ipsi",1
"squirrel_18","left lever","no reaction",434,"P","right paw",6.07304453410041,1,"contra",1
"squirrel_18","left lever","no reaction",435,"P","both paws",6.07534603108868,1,"both",1
"squirrel_18","left lever","no reaction",436,"P","both paws",6.07764224334903,2,"both",1
"squirrel_18","left lever","no reaction",437,"P","right paw",6.07993319509559,1,"contra",1
"squirrel_18","left lever","no reaction",438,"P","both paws",6.08221891037645,1,"both",0
"squirrel_23","left lever","flinch",69,"P","both paws",4.23410650459726,4,"both",0
"squirrel_18","right lever","no reaction",439,"P","right paw",6.08449941307517,2,"ipsi",0
"squirrel_18","left lever","no reaction",440,"P","left paw",6.08677472691231,1,"ipsi",0
"squirrel_18","right lever","no reaction",441,"P","both paws",6.08904487544685,0,"both",1
"squirrel_18","right lever","no reaction",442,"P","right paw",6.0913098820777,1,"ipsi",0
"squirrel_18","right lever","no reaction",443,"P","right paw",6.09356977004514,1,"ipsi",0
"squirrel_18","left lever","no reaction",444,"P","left paw",6.09582456243222,1,"ipsi",0
"squirrel_18","right lever","no reaction",445,"P","both paws",6.09807428216624,1,"both",0
"squirrel_18","right lever","no reaction",446,"P","right paw",6.10031895202006,1,"ipsi",0
"squirrel_18","left lever","no reaction",447,"P","both paws",6.10255859461357,1,"both",0
"squirrel_18","left lever","no reaction",448,"P","left paw",6.10479323241498,1,"ipsi",0
"squirrel_18","left lever","no reaction",449,"P","both paws",6.10702288774225,0,"both",0
"squirrel_18","left lever","no reaction",450,"P","both paws",6.10924758276437,1,"both",0
"squirrel_18","left lever","no reaction",451,"P","both paws",6.11146733950268,1,"both",0
"squirrel_18","left lever","no reaction",452,"P","both paws",6.11368217983223,1,"both",0
"squirrel_18","left lever","no reaction",453,"P","both paws",6.11589212548303,1,"both",0
"squirrel_23","left lever","exit",70,"P","right paw",4.24849524204936,17,"contra",0
"squirrel_18","left lever","no reaction",454,"P","both paws",6.11809719804135,2,"both",1
"squirrel_18","right lever","no reaction",455,"P","right paw",6.12029741895095,1,"ipsi",1
"squirrel_18","right lever","no reaction",456,"P","right paw",6.12249280951439,0,"ipsi",1
"squirrel_18","left lever","no reaction",457,"P","left paw",6.12468339089421,0,"ipsi",1
"squirrel_18","left lever","no reaction",458,"P","left paw",6.12686918411419,1,"ipsi",1
"squirrel_18","left lever","no reaction",459,"P","both paws",6.12905021006055,1,"both",1
"squirrel_18","left lever","no reaction",460,"P","left paw",6.13122648948314,1,"ipsi",0
"squirrel_18","left lever","no reaction",461,"P","left paw",6.13339804299665,1,"ipsi",0
"squirrel_18","left lever","no reaction",462,"P","both paws",6.13556489108174,1,"both",0
"squirrel_18","left lever","no reaction",463,"P","both paws",6.13772705408623,1,"both",0
"squirrel_18","left lever","no reaction",464,"P","both paws",6.13988455222626,1,"both",0
"squirrel_18","right lever","no reaction",465,"P","right paw",6.14203740558736,1,"ipsi",0
"squirrel_16","left lever","no reaction",104,"P","left paw",4.64439089914137,4,"ipsi",0
"squirrel_16","left lever","flinch",105,"P","left paw",4.65396035015752,3,"ipsi",0
"squirrel_16","left lever","flinch",106,"P","left paw",4.66343909411207,4,"ipsi",0
"squirrel_16","left lever","flinch",107,"P","left paw",4.67282883446191,5,"ipsi",0
"squirrel_18","left lever","no reaction",466,"P","both paws",6.14418563412565,2,"both",0
"squirrel_18","right lever","no reaction",467,"P","right paw",6.1463292576689,1,"ipsi",0
"squirrel_18","left lever","no reaction",468,"P","left paw",6.14846829591765,1,"ipsi",0
"squirrel_18","right lever","no reaction",469,"P","both paws",6.15060276844628,0,"both",0
"squirrel_18","left lever","no reaction",470,"P","both paws",6.1527326947041,1,"both",0
"squirrel_18","right lever","no reaction",471,"P","both paws",6.15485809401642,0,"both",0
"squirrel_18","right lever","no reaction",472,"P","right paw",6.15697898558556,1,"ipsi",0
"squirrel_18","left lever","no reaction",473,"P","both paws",6.15909538849193,1,"both",1
"squirrel_18","left lever","no reaction",474,"P","both paws",6.16120732169508,1,"both",1
"squirrel_18","right lever","no reaction",475,"P","both paws",6.16331480403464,0,"both",1
"squirrel_18","left lever","no reaction",476,"P","both paws",6.16541785423142,1,"both",1
"squirrel_18","right lever","no reaction",477,"P","both paws",6.16751649088834,0,"both",0
"squirrel_18","left lever","no reaction",478,"P","both paws",6.16961073249146,1,"both",0
"squirrel_18","right lever","no reaction",479,"P","right paw",6.17170059741091,1,"ipsi",0
"squirrel_18","left lever","no reaction",480,"P","right paw",6.17378610390194,2,"contra",0
"squirrel_18","right lever","no reaction",481,"P","right paw",6.17586727010576,1,"ipsi",0
"squirrel_18","right lever","no reaction",482,"P","right paw",6.1779441140506,0,"ipsi",0
"squirrel_18","left lever","no reaction",483,"P","both paws",6.18001665365257,1,"both",0
"squirrel_18","left lever","no reaction",484,"P","both paws",6.18208490671663,0,"both",0
"squirrel_18","right lever","no reaction",485,"P","both paws",6.18414889093748,1,"both",0
"squirrel_6","left lever","exit",492,"C","left paw",6.19847871649231,0,"ipsi",0
"squirrel_2","left lever","exit",38,"C","left paw",3.63758615972639,6,"ipsi",0
"squirrel_2","left lever","exit",39,"C","left paw",3.66356164612965,3,"ipsi",0
"squirrel_2","left lever","exit",40,"C","left paw",3.68887945411394,1,"ipsi",0
"squirrel_18","left lever","no reaction",486,"P","both paws",6.18620862390049,0,"both",0
"squirrel_18","left lever","no reaction",487,"P","right paw",6.18826412308259,0,"contra",1
"squirrel_18","left lever","no reaction",488,"P","both paws",6.19031540585315,0,"both",1
"squirrel_18","left lever","no reaction",489,"P","both paws",6.19236248947487,0,"both",1
"squirrel_18","left lever","no reaction",490,"P","both paws",6.19440539110467,0,"both",1
"squirrel_18","left lever","no reaction",491,"P","both paws",6.19644412779452,0,"both",1
"squirrel_18","left lever","no reaction",492,"P","both paws",6.19847871649231,0,"both",1
"squirrel_18","left lever","no reaction",493,"P","both paws",6.20050917404269,0,"both",0
"squirrel_18","left lever","no reaction",494,"P","both paws",6.20253551718792,0,"both",0
"squirrel_18","left lever","no reaction",495,"P","both paws",6.20455776256869,0,"both",0
"squirrel_23","left lever","exit",71,"P","right paw",4.26267987704132,8,"contra",0
"squirrel_23","left lever","exit",72,"P","right paw",4.27666611901606,0,"contra",0
"squirrel_23","left lever","flinch",73,"P","both paws",4.29045944114839,0,"both",0
"squirrel_18","left lever","no reaction",496,"P","both paws",6.20657592672493,0,"both",0
"squirrel_18","left lever","no reaction",497,"P","both paws",6.20859002609663,0,"both",0
"squirrel_18","left lever","no reaction",498,"P","both paws",6.21060007702465,0,"both",0
"squirrel_18","left lever","no reaction",499,"P","left paw",6.21260609575152,1,"ipsi",0
"squirrel_18","right lever","no reaction",500,"P","both paws",6.21460809842219,0,"both",1
"squirrel_18","right lever","no reaction",501,"P","right paw",6.21660610108486,0,"ipsi",1
"squirrel_18","right lever","no reaction",502,"P","both paws",6.21860011969173,0,"both",1
"squirrel_16","right lever","exit",108,"P","left paw",4.68213122712422,4,"contra",0
"squirrel_23","right lever","flinch",74,"P","right paw",4.30406509320417,5,"ipsi",0
"squirrel_23","right lever","exit",75,"P","left paw",4.31748811353631,0,"contra",0
"squirrel_23","right lever","exit",76,"P","right paw",4.33073334028633,1,"ipsi",0
"squirrel_23","right lever","flinch",77,"P","right paw",4.34380542185368,3,"ipsi",0
"squirrel_23","right lever","exit",78,"P","right paw",4.35670882668959,0,"ipsi",0
"squirrel_16","left lever","flinch",109,"P","left paw",4.69134788222914,3,"ipsi",0
"squirrel_16","right lever","no reaction",110,"P","both paws",4.70048036579242,0,"both",0
"squirrel_23","right lever","flinch",79,"P","right paw",4.36944785246702,1,"ipsi",0
"squirrel_23","right lever","exit",80,"P","right paw",4.38202663467388,0,"ipsi",0
"squirrel_23","right lever","flinch",81,"P","right paw",4.39444915467244,1,"ipsi",0
"squirrel_23","right lever","flinch",82,"P","right paw",4.40671924726425,1,"ipsi",0
"squirrel_23","right lever","flinch",83,"P","right paw",4.4188406077966,0,"ipsi",0
"squirrel_16","right lever","exit",111,"P","right paw",4.70953020131233,2,"ipsi",0
"squirrel_23","right lever","exit",84,"P","right paw",4.43081679884331,0,"ipsi",0
"squirrel_18","left lever","no reaction",503,"P","both paws",6.22059017009974,0,"both",0
"squirrel_18","left lever","no reaction",504,"P","left paw",6.22257626807137,0,"ipsi",0
"squirrel_23","left lever","flinch",85,"P","left paw",4.44265125649032,2,"ipsi",0
"squirrel_23","left lever","flinch",86,"P","left paw",4.45434729625351,0,"ipsi",0
"squirrel_23","right lever","exit",87,"P","right paw",4.46590811865458,0,"ipsi",0
"squirrel_23","right lever","no reaction",88,"P","right paw",4.47733681447821,2,"ipsi",0
"squirrel_23","right lever","exit",89,"P","right paw",4.48863636973214,2,"ipsi",0
"squirrel_16","left lever","flinch",112,"P","left paw",4.71849887129509,1,"ipsi",0
"squirrel_13","right lever","no reaction",22,"P","right paw",3.09104245335832,6,"ipsi",0
"squirrel_13","right lever","no reaction",23,"P","both paws",3.13549421592915,0,"both",0
"squirrel_13","right lever","no reaction",24,"P","both paws",3.17805383034795,0,"both",0
"squirrel_16","left lever","exit",113,"P","both paws",4.72738781871234,2,"both",0
"squirrel_18","right lever","no reaction",505,"P","right paw",6.22455842927536,1,"ipsi",1
"squirrel_13","right lever","no reaction",25,"P","both paws",3.2188758248682,0,"both",0
"squirrel_18","right lever","no reaction",506,"P","right paw",6.22653666928747,0,"ipsi",1
"squirrel_18","right lever","no reaction",507,"P","right paw",6.22851100359118,0,"ipsi",1
"squirrel_18","right lever","no reaction",508,"P","right paw",6.23048144757848,0,"ipsi",1
"squirrel_18","right lever","no reaction",509,"P","right paw",6.23244801655052,0,"ipsi",1
"squirrel_18","right lever","no reaction",510,"P","both paws",6.23441072571837,0,"both",1
"squirrel_18","right lever","no reaction",511,"P","both paws",6.2363695902037,0,"both",1
"squirrel_18","right lever","no reaction",512,"P","both paws",6.23832462503951,0,"both",1
"squirrel_18","right lever","no reaction",513,"P","both paws",6.24027584517077,0,"both",1
"squirrel_18","right lever","no reaction",514,"P","right paw",6.24222326545517,0,"ipsi",1
"squirrel_13","left lever","flinch",26,"P","left paw",3.25809653802148,2,"ipsi",0
"squirrel_18","right lever","no reaction",515,"P","both paws",6.24416690066374,0,"both",0
"squirrel_18","right lever","no reaction",516,"P","both paws",6.24610676548156,0,"both",0
"squirrel_18","right lever","no reaction",517,"P","both paws",6.24804287450843,0,"both",0
"squirrel_18","right lever","no reaction",518,"P","right paw",6.24997524225948,0,"ipsi",0
"squirrel_18","right lever","no reaction",519,"P","both paws",6.25190388316589,0,"both",0
"squirrel_13","right lever","no reaction",27,"P","right paw",3.29583686600433,1,"ipsi",0
"squirrel_13","right lever","no reaction",28,"P","both paws",3.3322045101752,2,"both",0
"squirrel_18","left lever","no reaction",520,"P","both paws",6.25382881157547,0,"both",1
"squirrel_23","left lever","no reaction",90,"P","left paw",4.49980967033027,1,"ipsi",0
"squirrel_23","left lever","no reaction",91,"P","left paw",4.51085950651685,0,"ipsi",0
"squirrel_16","left lever","exit",114,"P","both paws",4.7361984483945,0,"both",0
"squirrel_18","left lever","no reaction",521,"P","left paw",6.25575004175337,0,"ipsi",0
"squirrel_18","left lever","no reaction",522,"P","both paws",6.25766758788264,0,"both",0
"squirrel_23","left lever","exit",92,"P","right paw",4.52178857704904,0,"contra",0
"squirrel_16","left lever","exit",115,"P","left paw",4.74493212836325,0,"ipsi",0
"squirrel_23","left lever","no reaction",93,"P","left paw",4.53259949315326,1,"ipsi",0
"squirrel_23","right lever","no reaction",94,"P","right paw",4.54329478227,0,"ipsi",0
"squirrel_18","left lever","no reaction",523,"P","left paw",6.25958146406492,0,"ipsi",0
"squirrel_18","left lever","no reaction",524,"P","left paw",6.26149168432104,0,"ipsi",0
"squirrel_18","left lever","no reaction",525,"P","both paws",6.26339826259162,0,"both",0
"squirrel_23","right lever","flinch",95,"P","both paws",4.55387689160054,0,"both",0
"squirrel_18","left lever","no reaction",526,"P","both paws",6.26530121273771,0,"both",0
"squirrel_23","right lever","flinch",96,"P","right paw",4.56434819146784,1,"ipsi",0
"squirrel_16","right lever","exit",116,"P","right paw",4.75359019110636,3,"ipsi",0
"squirrel_16","right lever","alert",117,"P","right paw",4.76217393479776,2,"ipsi",0
"squirrel_16","left lever","exit",118,"P","left paw",4.77068462446567,2,"ipsi",0
"squirrel_16","right lever","exit",119,"P","right paw",4.77912349311153,1,"ipsi",0
"squirrel_16","left lever","flinch",120,"P","left paw",4.78749174278205,4,"ipsi",0
"squirrel_16","left lever","flinch",121,"P","left paw",4.79579054559674,2,"ipsi",0
"squirrel_16","right lever","flinch",122,"P","right paw",4.80402104473326,4,"ipsi",0
"squirrel_16","left lever","exit",123,"P","left paw",4.81218435537242,5,"ipsi",0
"squirrel_16","left lever","exit",124,"P","left paw",4.82028156560504,3,"ipsi",0
"squirrel_16","left lever","alert",125,"P","left paw",4.8283137373023,1,"ipsi",0
"squirrel_16","left lever","exit",126,"P","left paw",4.83628190695148,5,"ipsi",0
"squirrel_16","left lever","flinch",127,"P","left paw",4.84418708645859,1,"ipsi",0
"squirrel_16","left lever","exit",128,"P","left paw",4.85203026391962,2,"ipsi",0
"squirrel_16","left lever","exit",129,"P","left paw",4.85981240436167,1,"ipsi",0
"squirrel_16","left lever","alert",130,"P","right paw",4.86753445045558,1,"contra",0
"squirrel_16","left lever","exit",131,"P","right paw",4.87519732320115,2,"contra",0
"squirrel_16","left lever","flinch",132,"P","left paw",4.88280192258637,1,"ipsi",0
"squirrel_16","left lever","flinch",133,"P","left paw",4.89034912822175,2,"ipsi",0
"squirrel_16","left lever","flinch",134,"P","left paw",4.89783979995091,3,"ipsi",0
"squirrel_23","right lever","exit",97,"P","left paw",4.57471097850338,16,"contra",0
