"Subject","cumulative_visits","solves_per_visit","latency_to_first_solve","consumption","total_time_present","age","sex","con_pres","log_cumulative_visits"
"squirrel_27",24,1,6.70000000000027,0,6.86599999999999,"P","M",0,3.17805383034795
"squirrel_27",25,0,NA,1,140.112,"P","M",0,3.2188758248682
"squirrel_28",1,0,NA,1,8.5,"A","M",0,0
"squirrel_28",2,1,6.30599999999981,1,12.7389999999998,"A","M",0,0.693147180559945
"squirrel_28",3,1,20.1659999999999,1,20.433,"A","M",0,1.09861228866811
"squirrel_28",4,0,NA,1,82.9110000000001,"A","M",0,1.38629436111989
"squirrel_28",5,0,NA,0,8.26700000000005,"A","M",0,1.6094379124341
"squirrel_28",6,0,NA,0,47.5660000000003,"A","M",1,1.79175946922805
"squirrel_29",1,0,NA,1,4.934,"A","M",0,0
"squirrel_29",2,0,NA,1,133.166,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,31.567,"A","M",0,1.09861228866811
"squirrel_29",4,0,NA,1,7.334,"A","M",1,1.38629436111989
"squirrel_29",5,0,NA,0,9.96600000000001,"A","M",1,1.6094379124341
"squirrel_29",6,0,NA,1,47.333,"A","M",1,1.79175946922805
"squirrel_29",7,0,NA,1,11.5,"A","M",0,1.94591014905531
"squirrel_29",8,0,NA,1,11,"A","M",0,2.07944154167984
"squirrel_29",9,1,20.5329999999999,0,16.9659999999999,"A","M",0,2.19722457733622
"squirrel_29",10,0,NA,0,8.13299999999992,"A","M",1,2.30258509299405
"squirrel_29",12,0,NA,0,11.2,"A","M",0,2.484906649788
"squirrel_29",13,1,10.133,0,10.4,"A","M",1,2.56494935746154
"squirrel_29",14,1,9.96699999999998,1,10.167,"A","M",1,2.63905732961526
"squirrel_29",15,0,NA,0,21.5,"A","M",1,2.70805020110221
"squirrel_29",16,0,NA,1,8.76599999999996,"A","M",0,2.77258872223978
"squirrel_29",17,0,NA,0,3.03399999999999,"A","M",0,2.83321334405622
"squirrel_29",18,1,30.933,1,31.033,"A","M",0,2.89037175789616
"squirrel_29",19,1,57.4169999999999,1,61.184,"A","M",1,2.94443897916644
"squirrel_29",20,0,NA,1,31.366,"A","M",0,2.99573227355399
"squirrel_29",21,0,NA,1,22.6389999999999,"A","M",1,3.04452243772342
"squirrel_29",22,0,NA,0,2.66699999999992,"A","M",0,3.09104245335832
"squirrel_29",23,0,NA,0,10.5,"A","M",0,3.13549421592915
"squirrel_29",24,0,NA,0,6.5,"A","M",0,3.17805383034795
"squirrel_19",1,1,33.5,1,34.9670000000001,"A","F",1,0
"squirrel_19",2,0,NA,1,89.9649999999999,"A","F",1,0.693147180559945
"squirrel_19",3,1,19.567,0,23.567,"A","F",1,1.09861228866811
"squirrel_19",4,0,NA,1,67.0989999999999,"A","F",1,1.38629436111989
"squirrel_16",1,0,NA,1,63.732,"A","M",0,0
"squirrel_16",2,0,NA,0,3,"A","M",0,0.693147180559945
"squirrel_16",3,0,NA,1,6.76699999999994,"A","M",0,1.09861228866811
"squirrel_16",4,0,NA,0,8.83300000000008,"A","M",0,1.38629436111989
"squirrel_21",1,0,NA,1,22.5,"A","M",0,0
"squirrel_21",2,0,NA,0,73.266,"A","M",0,0.693147180559945
"squirrel_21",3,1,4.33399999999995,0,4.39999999999998,"A","M",0,1.09861228866811
"squirrel_21",4,1,8.23399999999992,0,8.46699999999998,"A","M",0,1.38629436111989
"squirrel_21",5,0,NA,0,1.63300000000004,"A","M",0,1.6094379124341
"squirrel_21",6,0,NA,0,29.2660000000001,"A","M",0,1.79175946922805
"squirrel_21",7,0,NA,0,9.19999999999982,"A","M",1,1.94591014905531
"squirrel_21",8,0,NA,1,14.866,"A","M",1,2.07944154167984
"squirrel_21",9,0,NA,0,2.66700000000014,"A","M",1,2.19722457733622
"squirrel_23",1,2,24.366,1,63.566,"A","F",0,0
"squirrel_23",2,0,NA,1,9.93299999999999,"A","F",0,0.693147180559945
"squirrel_23",3,12,0.834000000000003,1,204.132,"A","F",0,1.09861228866811
"squirrel_23",5,0,NA,1,16.1999999999999,"A","F",0,1.6094379124341
"squirrel_23",6,1,26.033,1,5,"A","F",0,1.79175946922805
"squirrel_23",7,4,15.1000000000001,1,76.9660000000001,"A","F",0,1.94591014905531
"squirrel_29",1,0,NA,1,82.532,"A","M",0,0
"squirrel_29",2,0,NA,0,1.434,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,5,"A","M",0,1.09861228866811
"squirrel_29",4,0,NA,0,10.233,"A","M",0,1.38629436111989
"squirrel_29",5,0,NA,1,86.332,"A","M",0,1.6094379124341
"squirrel_29",6,0,NA,0,22.966,"A","M",0,1.79175946922805
"squirrel_29",7,0,NA,0,5.56700000000001,"A","M",0,1.94591014905531
"squirrel_29",8,1,0.966000000000008,0,1.63299999999992,"A","M",0,2.07944154167984
"squirrel_29",9,0,NA,1,2.43399999999997,"A","M",0,2.19722457733622
"squirrel_29",10,1,13.8670000000001,0,14.6999999999999,"A","M",1,2.30258509299405
"squirrel_29",11,0,NA,1,21.2329999999999,"A","M",1,2.39789527279837
"squirrel_29",12,0,NA,0,6.73299999999995,"A","M",1,2.484906649788
"squirrel_29",13,0,NA,0,7.29999999999995,"A","M",1,2.56494935746154
"squirrel_29",14,0,NA,0,6.63400000000001,"A","M",1,2.63905732961526
"squirrel_29",15,0,NA,0,12.3999999999999,"A","M",1,2.70805020110221
"squirrel_23",1,2,10.633,1,36.799,"A","F",0,0
"squirrel_23",2,4,15.533,1,115.417,"A","F",0,0.693147180559945
"squirrel_29",1,0,NA,0,91.139,"A","M",0,0
"squirrel_29",2,0,NA,0,3.57300000000001,"A","M",0,0.693147180559945
"squirrel_29",3,1,4.767,0,4.934,"A","M",0,1.09861228866811
"squirrel_29",4,0,NA,0,37.6,"A","M",0,1.38629436111989
"squirrel_29",5,0,NA,1,9.96700000000001,"A","M",0,1.6094379124341
"squirrel_29",6,0,NA,0,21.933,"A","M",0,1.79175946922805
"squirrel_29",7,0,NA,0,8.26600000000002,"A","M",0,1.94591014905531
"squirrel_29",8,0,NA,0,3.03299999999996,"A","M",0,2.07944154167984
"squirrel_29",9,0,NA,0,92.8989999999999,"A","M",0,2.19722457733622
"squirrel_29",10,0,NA,0,14.1,"A","M",0,2.30258509299405
"squirrel_19",1,0,NA,0,30.673,"A","F",1,0
"squirrel_21",1,0,NA,0,47.306,"A","M",0,0
"squirrel_21",2,0,NA,0,1.69999999999999,"A","M",0,0.693147180559945
"squirrel_21",3,1,9.09999999999999,1,9.233,"A","M",0,1.09861228866811
"squirrel_21",4,0,NA,1,47.367,"A","M",0,1.38629436111989
"squirrel_21",5,0,NA,1,213.571,"A","M",0,1.6094379124341
"squirrel_21",6,0,NA,0,39.467,"A","M",0,1.79175946922805
"squirrel_21",7,0,NA,1,5.93299999999999,"A","M",0,1.94591014905531
"squirrel_21",8,0,NA,0,9.73300000000006,"A","M",0,2.07944154167984
"squirrel_21",9,1,3.33299999999997,0,3.66600000000005,"A","M",0,2.19722457733622
"squirrel_21",10,0,NA,0,36.1,"A","M",0,2.30258509299405
"squirrel_21",11,0,NA,0,6.96699999999998,"A","M",0,2.39789527279837
"squirrel_21",12,0,NA,0,10.467,"A","M",0,2.484906649788
"squirrel_21",13,0,NA,0,1.173,"A","M",0,2.56494935746154
"squirrel_21",14,0,NA,0,4.96699999999998,"A","M",0,2.63905732961526
"squirrel_21",16,0,NA,0,5.46699999999998,"A","M",0,2.77258872223978
"squirrel_21",17,0,NA,0,1.16600000000005,"A","M",0,2.83321334405622
"squirrel_21",18,0,NA,0,4.29999999999995,"A","M",0,2.89037175789616
"squirrel_21",19,0,NA,0,1.07299999999998,"A","M",0,2.94443897916644
"squirrel_21",20,0,NA,0,3.16700000000003,"A","M",0,2.99573227355399
"squirrel_21",21,0,NA,0,4.37299999999993,"A","M",1,3.04452243772342
"squirrel_21",22,1,3.96699999999998,0,4.10000000000002,"A","M",1,3.09104245335832
"squirrel_21",23,0,NA,0,39.8,"A","M",1,3.13549421592915
"squirrel_21",24,0,NA,1,36.033,"A","M",1,3.17805383034795
"squirrel_21",25,1,5.5,0,5.76600000000008,"A","M",1,3.2188758248682
"squirrel_21",26,0,NA,1,17.2329999999999,"A","M",1,3.25809653802148
"squirrel_21",27,0,NA,0,5,"A","M",1,3.29583686600433
"squirrel_21",28,0,NA,0,1.53999999999996,"A","M",1,3.3322045101752
"squirrel_21",29,0,NA,0,41.5730000000001,"A","M",1,3.36729582998647
"squirrel_21",30,0,NA,0,5.53300000000013,"A","M",1,3.40119738166216
"squirrel_21",31,0,NA,0,32.905,"A","M",1,3.43398720448515
"squirrel_21",32,0,NA,0,14.0999999999999,"A","M",1,3.46573590279973
"squirrel_21",33,0,NA,1,36.5999999999999,"A","M",1,3.49650756146648
"squirrel_21",34,0,NA,0,13,"A","M",1,3.52636052461616
"squirrel_21",35,0,NA,0,12.673,"A","M",1,3.55534806148941
"squirrel_21",36,1,14.3,0,14.5339999999999,"A","M",1,3.58351893845611
"squirrel_21",37,0,NA,0,6.23299999999995,"A","M",1,3.61091791264422
"squirrel_21",38,0,NA,0,5,"A","M",1,3.63758615972639
"squirrel_21",39,1,14.134,0,14.3670000000002,"A","M",1,3.66356164612965
"squirrel_21",40,0,NA,0,29.7329999999999,"A","M",1,3.68887945411394
"squirrel_21",41,1,3.56700000000001,0,3.83300000000008,"A","M",1,3.71357206670431
"squirrel_21",42,0,NA,1,26.6669999999999,"A","M",1,3.73766961828337
"squirrel_23",1,0,NA,0,5,"A","F",0,0
"squirrel_23",2,4,21.6999999999999,1,74.779,"A","F",0,0.693147180559945
"squirrel_23",3,0,NA,0,8.74000000000001,"A","F",1,1.09861228866811
"squirrel_23",4,1,6.5,1,5,"A","F",1,1.38629436111989
"squirrel_23",5,1,0.567000000000007,1,5,"A","F",1,1.6094379124341
"squirrel_23",6,1,28.172,1,46.2720000000002,"A","F",1,1.79175946922805
"squirrel_29",1,0,NA,0,2.43299999999999,"A","M",0,0
"squirrel_29",2,0,NA,0,6.60000000000002,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,7.13300000000001,"A","M",0,1.09861228866811
"squirrel_29",4,0,NA,0,11.266,"A","M",0,1.38629436111989
"squirrel_29",5,0,NA,0,4.39999999999998,"A","M",0,1.6094379124341
"squirrel_29",6,1,3.53399999999999,0,3.79999999999995,"A","M",0,1.79175946922805
"squirrel_29",7,0,NA,0,11.0329999999999,"A","M",0,1.94591014905531
"squirrel_29",8,0,NA,0,4.63999999999999,"A","M",0,2.07944154167984
"squirrel_29",9,0,NA,0,2.10000000000002,"A","M",0,2.19722457733622
"squirrel_29",10,1,13.467,0,13.7,"A","M",1,2.30258509299405
"squirrel_29",11,0,NA,1,25.8990000000001,"A","M",1,2.39789527279837
"squirrel_29",12,0,NA,0,6.36699999999996,"A","M",1,2.484906649788
"squirrel_29",13,1,27.933,0,5.73299999999995,"A","M",1,2.56494935746154
"squirrel_29",14,0,NA,1,27.9000000000001,"A","M",1,2.63905732961526
"squirrel_29",15,0,NA,0,8.90700000000015,"A","M",1,2.70805020110221
"squirrel_29",16,0,NA,0,8.43299999999999,"A","M",1,2.77258872223978
"squirrel_29",17,0,NA,0,4.86599999999999,"A","M",1,2.83321334405622
"squirrel_29",18,0,NA,0,3.86699999999996,"A","M",1,2.89037175789616
"squirrel_21",1,0,NA,0,22.967,"A","M",0,0
"squirrel_21",2,1,16.399,1,16.699,"A","M",0,0.693147180559945
"squirrel_21",3,0,NA,0,11.933,"A","M",0,1.09861228866811
"squirrel_21",4,0,NA,0,1.06600000000003,"A","M",0,1.38629436111989
"squirrel_28",1,1,81.365,1,81.832,"A","M",0,0
"squirrel_28",2,0,NA,0,43.966,"A","M",0,0.693147180559945
"squirrel_28",3,0,NA,0,121.566,"A","M",0,1.09861228866811
"squirrel_28",4,0,NA,0,3.16700000000003,"A","M",0,1.38629436111989
"squirrel_28",5,0,NA,0,65.366,"A","M",0,1.6094379124341
"squirrel_29",1,0,NA,0,120.965,"A","M",0,0
"squirrel_29",2,0,NA,0,16.133,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,7.96699999999998,"A","M",0,1.09861228866811
"squirrel_21",1,0,NA,0,20.166,"A","M",0,0
"squirrel_21",2,1,9.03400000000001,0,9.39999999999999,"A","M",0,0.693147180559945
"squirrel_21",3,1,17.299,0,17.666,"A","M",0,1.09861228866811
"squirrel_21",4,0,NA,0,26.267,"A","M",0,1.38629436111989
"squirrel_23",1,1,10.7,1,40.667,"A","F",0,0
"squirrel_23",1,2,1.64,1,26.113,"A","F",0,0
"squirrel_23",2,1,0.600000000000009,1,4.43300000000001,"A","F",1,0.693147180559945
"squirrel_23",3,0,NA,1,5,"A","F",0,1.09861228866811
"squirrel_23",4,6,2.667,1,290.276,"A","F",0,1.38629436111989
"squirrel_23",5,0,NA,0,2.29999999999995,"A","F",0,1.6094379124341
"squirrel_23",6,0,NA,0,2.53300000000002,"A","F",1,1.79175946922805
"squirrel_27",1,0,NA,0,42.5720000000001,"P","M",1,0
"squirrel_27",2,0,NA,0,1.29999999999995,"P","M",1,0.693147180559945
"squirrel_29",1,0,NA,1,40.106,"A","M",0,0
"squirrel_29",2,1,11.034,0,11.267,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,1,11.033,"A","M",1,1.09861228866811
"squirrel_29",4,0,NA,1,32.366,"A","M",1,1.38629436111989
"squirrel_29",5,0,NA,1,4,"A","M",1,1.6094379124341
"squirrel_29",6,0,NA,0,5.53399999999999,"A","M",1,1.79175946922805
"squirrel_29",7,1,69.599,0,69.799,"A","M",1,1.94591014905531
"squirrel_29",8,0,NA,1,101.499,"A","M",1,2.07944154167984
"squirrel_29",9,0,NA,0,21.9670000000001,"A","M",1,2.19722457733622
"squirrel_29",10,0,NA,0,26.933,"A","M",1,2.30258509299405
"squirrel_29",11,0,NA,0,57.739,"A","M",1,2.39789527279837
"squirrel_29",12,1,26.3389999999999,1,26.3729999999999,"A","M",1,2.484906649788
"squirrel_29",13,1,88.6460000000001,1,88.846,"A","M",1,2.56494935746154
"squirrel_29",14,1,37.366,1,37.466,"A","M",1,2.63905732961526
"squirrel_29",15,0,NA,1,5,"A","M",1,2.70805020110221
"squirrel_29",16,1,10.4730000000002,0,10.6400000000001,"A","M",1,2.77258872223978
"squirrel_29",17,1,22.213,0,22.346,"A","M",1,2.83321334405622
"squirrel_29",18,0,NA,0,15.133,"A","M",1,2.89037175789616
"squirrel_29",19,0,NA,0,20.0989999999999,"A","M",1,2.94443897916644
"squirrel_29",20,0,NA,0,11.2,"A","M",1,2.99573227355399
"squirrel_29",21,0,NA,0,3.66700000000014,"A","M",1,3.04452243772342
"squirrel_29",22,0,NA,0,3.23299999999995,"A","M",1,3.09104245335832
"squirrel_29",23,0,NA,0,8.83299999999986,"A","M",1,3.13549421592915
"squirrel_29",24,0,NA,0,10.6669999999999,"A","M",1,3.17805383034795
"squirrel_29",25,1,25.3330000000001,0,25.633,"A","M",1,3.2188758248682
"squirrel_29",26,0,NA,1,42.299,"A","M",1,3.25809653802148
"squirrel_29",27,0,NA,1,102.539,"A","M",1,3.29583686600433
"squirrel_29",28,1,40.4780000000001,1,40.645,"A","M",1,3.3322045101752
"squirrel_21",1,0,NA,1,35.34,"A","M",0,0
"squirrel_21",2,1,5.5,0,5.767,"A","M",0,0.693147180559945
"squirrel_21",3,0,NA,1,32.467,"A","M",0,1.09861228866811
"squirrel_21",4,0,NA,1,6.26599999999999,"A","M",0,1.38629436111989
"squirrel_21",5,0,NA,0,15.834,"A","M",0,1.6094379124341
"squirrel_21",6,1,2.56700000000001,0,2.90000000000001,"A","M",0,1.79175946922805
"squirrel_21",7,0,NA,1,37.466,"A","M",0,1.94591014905531
"squirrel_21",8,1,17.599,1,17.799,"A","M",0,2.07944154167984
"squirrel_21",9,1,17.873,1,18.307,"A","M",0,2.19722457733622
"squirrel_21",10,1,24.1,1,11.567,"A","M",0,2.30258509299405
"squirrel_21",11,1,15.566,0,15.766,"A","M",0,2.39789527279837
"squirrel_21",12,1,13.066,1,13.333,"A","M",0,2.484906649788
"squirrel_21",13,0,NA,1,2.60000000000002,"A","M",0,2.56494935746154
"squirrel_21",14,0,NA,1,5,"A","M",0,2.63905732961526
"squirrel_21",15,1,17.233,1,17.466,"A","M",0,2.70805020110221
"squirrel_21",16,1,25.399,1,25.533,"A","M",0,2.77258872223978
"squirrel_21",17,1,13.24,1,13.406,"A","M",0,2.83321334405622
"squirrel_21",18,1,32.433,1,32.733,"A","M",0,2.89037175789616
"squirrel_21",19,0,NA,1,32.633,"A","M",0,2.94443897916644
"squirrel_21",20,1,15.2330000000001,0,15.4000000000001,"A","M",0,2.99573227355399
"squirrel_21",21,1,14.866,1,15.1329999999999,"A","M",0,3.04452243772342
"squirrel_21",22,0,NA,1,20.4,"A","M",0,3.09104245335832
"squirrel_21",23,1,5.30700000000002,1,5.60699999999997,"A","M",0,3.13549421592915
"squirrel_21",24,0,NA,1,11.333,"A","M",0,3.17805383034795
"squirrel_21",25,1,4.86699999999996,1,5.09999999999991,"A","M",0,3.2188758248682
"squirrel_21",26,0,NA,1,18.5,"A","M",0,3.25809653802148
"squirrel_21",27,0,NA,1,11,"A","M",0,3.29583686600433
"squirrel_21",28,1,5.19999999999993,0,5.36699999999996,"A","M",0,3.3322045101752
"squirrel_21",29,1,24.5,1,24.6999999999999,"A","M",0,3.36729582998647
"squirrel_21",30,1,10.072,1,5,"A","M",0,3.40119738166216
"squirrel_21",31,0,NA,1,5,"A","M",0,3.43398720448515
"squirrel_21",32,0,NA,0,2.86699999999996,"A","M",0,3.46573590279973
"squirrel_21",33,0,NA,1,7.47299999999996,"A","M",0,3.49650756146648
"squirrel_21",34,1,25,1,25.2330000000001,"A","M",0,3.52636052461616
"squirrel_21",35,1,16.433,1,16.6,"A","M",0,3.55534806148941
"squirrel_21",36,1,20.033,1,4,"A","M",0,3.58351893845611
"squirrel_21",37,1,36.7660000000001,1,36.933,"A","M",0,3.61091791264422
"squirrel_21",38,0,NA,1,35.1660000000001,"A","M",0,3.63758615972639
"squirrel_21",39,0,NA,0,14.033,"A","M",0,3.66356164612965
"squirrel_21",40,0,NA,0,2.06600000000003,"A","M",1,3.68887945411394
"squirrel_21",41,1,8.93999999999994,1,9.13999999999999,"A","M",0,3.71357206670431
"squirrel_21",42,0,NA,1,2.20000000000005,"A","M",0,3.73766961828337
"squirrel_21",43,1,16.8,1,17.067,"A","M",0,3.76120011569356
"squirrel_21",44,0,NA,0,4.36599999999999,"A","M",0,3.78418963391826
"squirrel_21",45,1,24.4000000000001,1,24.8330000000001,"A","M",0,3.80666248977032
"squirrel_21",46,1,16.933,1,17.3,"A","M",0,3.8286413964891
"squirrel_21",47,0,NA,1,7,"A","M",0,3.85014760171006
"squirrel_21",48,1,11.566,1,12.8,"A","M",0,3.87120101090789
"squirrel_21",49,1,9.36699999999996,1,9.66699999999992,"A","M",0,3.89182029811063
"squirrel_29",1,0,NA,0,7.34,"A","M",0,0
"squirrel_29",2,0,NA,0,9.5,"A","M",1,0.693147180559945
"squirrel_29",3,0,NA,1,17.7669999999999,"A","M",1,1.09861228866811
"squirrel_21",1,0,NA,0,23.006,"A","M",0,0
"squirrel_21",3,1,3.59999999999999,0,4,"A","M",0,1.09861228866811
"squirrel_21",4,0,NA,1,2.56699999999999,"A","M",0,1.38629436111989
"squirrel_21",5,1,14.234,1,14.6,"A","M",0,1.6094379124341
"squirrel_21",6,0,NA,1,6.46699999999998,"A","M",0,1.79175946922805
"squirrel_21",7,1,8.70000000000002,1,8.96700000000001,"A","M",0,1.94591014905531
"squirrel_21",8,0,NA,0,5.57300000000009,"A","M",0,2.07944154167984
"squirrel_21",9,0,NA,0,3.56700000000001,"A","M",0,2.19722457733622
"squirrel_23",1,23,10.9000000000001,1,305.636,"A","F",0,0
"squirrel_28",1,0,NA,1,23.2,"A","M",1,0
"squirrel_28",2,0,NA,0,17.673,"A","M",0,0.693147180559945
"squirrel_28",3,2,60.266,1,22.8,"A","M",0,1.09861228866811
"squirrel_28",4,1,4.899,0,5.49900000000002,"A","M",0,1.38629436111989
"squirrel_28",5,8,28.366,1,151.232,"A","M",0,1.6094379124341
"squirrel_28",6,15,11.333,1,125.432,"A","M",0,1.79175946922805
"squirrel_28",7,2,32.833,0,44.8,"A","M",0,1.94591014905531
"squirrel_28",8,0,NA,1,5,"A","M",0,2.07944154167984
"squirrel_29",1,0,NA,0,17.467,"A","M",0,0
"squirrel_29",2,0,NA,0,13.4,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,24.166,"A","M",0,1.09861228866811
"squirrel_29",4,0,NA,0,14.2,"A","M",0,1.38629436111989
"squirrel_29",5,0,NA,0,11.9000000000001,"A","M",0,1.6094379124341
"squirrel_29",6,0,NA,1,13.2329999999999,"A","M",0,1.79175946922805
"squirrel_29",7,0,NA,0,4.90000000000009,"A","M",0,1.94591014905531
"squirrel_29",8,0,NA,0,10.366,"A","M",0,2.07944154167984
"squirrel_29",9,0,NA,1,6.63400000000001,"A","M",0,2.19722457733622
"squirrel_29",10,0,NA,0,5,"A","M",1,2.30258509299405
"squirrel_29",11,0,NA,0,13.0340000000001,"A","M",1,2.39789527279837
"squirrel_29",12,0,NA,0,5.29999999999995,"A","M",1,2.484906649788
"squirrel_29",13,0,NA,0,6.63300000000004,"A","M",1,2.56494935746154
"squirrel_29",15,0,NA,0,4.33300000000008,"A","M",1,2.70805020110221
"squirrel_28",1,0,NA,0,1.573,"A","M",0,0
"squirrel_28",2,1,85.699,1,85.999,"A","M",0,0.693147180559945
"squirrel_28",3,0,NA,1,15.873,"A","M",0,1.09861228866811
"squirrel_16",1,1,23.366,1,23.566,"A","M",0,0
"squirrel_16",2,1,24.867,1,25.133,"A","M",0,0.693147180559945
"squirrel_16",3,0,NA,0,6.56699999999999,"A","M",0,1.09861228866811
"squirrel_16",4,0,NA,0,5.367,"A","M",0,1.38629436111989
"squirrel_16",5,1,9.866,0,10.166,"A","M",0,1.6094379124341
"squirrel_16",6,0,NA,0,40.739,"A","M",0,1.79175946922805
"squirrel_16",7,1,2.46700000000001,0,3.53300000000002,"A","M",0,1.94591014905531
"squirrel_16",8,0,NA,1,74.846,"A","M",0,2.07944154167984
"squirrel_16",9,0,NA,1,75.685,"A","M",0,2.19722457733622
"squirrel_16",1,1,9.86600000000001,0,5.13300000000001,"A","M",0,0
"squirrel_16",2,0,NA,1,37.666,"A","M",0,0.693147180559945
"squirrel_16",3,1,11.167,1,11.734,"A","M",0,1.09861228866811
"squirrel_16",4,0,NA,1,23.966,"A","M",0,1.38629436111989
"squirrel_16",5,2,12.199,1,14.666,"A","M",0,1.6094379124341
"squirrel_16",6,0,NA,0,12.267,"A","M",0,1.79175946922805
"squirrel_16",7,0,NA,0,5.666,"A","M",0,1.94591014905531
"squirrel_21",1,0,NA,1,18.9,"A","M",0,0
"squirrel_21",2,1,19.567,1,19.867,"A","M",0,0.693147180559945
"squirrel_21",3,0,NA,1,21.266,"A","M",0,1.09861228866811
"squirrel_21",4,0,NA,0,4.733,"A","M",0,1.38629436111989
"squirrel_21",5,0,NA,0,3.13300000000001,"A","M",0,1.6094379124341
"squirrel_21",6,0,NA,0,2.63399999999996,"A","M",0,1.79175946922805
"squirrel_21",7,0,NA,0,4.03300000000002,"A","M",0,1.94591014905531
"squirrel_29",1,0,NA,0,5.10000000000002,"A","M",0,0
"squirrel_11",1,0,NA,0,15.034,"A","M",0,0
"squirrel_11",2,0,NA,1,118.132,"A","M",0,0.693147180559945
"squirrel_11",3,0,NA,0,10.3,"A","M",0,1.09861228866811
"squirrel_16",1,0,NA,0,1.5,"A","M",1,0
"squirrel_16",2,1,16.5659999999999,1,78.533,"A","M",0,0.693147180559945
"squirrel_16",3,1,19.633,0,21.466,"A","M",0,1.09861228866811
"squirrel_16",4,0,NA,0,10,"A","M",0,1.38629436111989
"squirrel_21",1,0,NA,1,38.933,"A","M",0,0
"squirrel_21",2,0,NA,0,56.2990000000001,"A","M",0,0.693147180559945
"squirrel_23",1,8,14.367,1,253.671,"A","F",0,0
"squirrel_23",2,0,NA,0,3.39999999999998,"A","F",0,0.693147180559945
"squirrel_19",1,0,NA,0,4.46700000000004,"A","F",1,0
"squirrel_19",2,0,NA,1,191.217,"A","F",1,0.693147180559945
"squirrel_19",3,0,NA,0,3.13999999999999,"A","F",1,1.09861228866811
"squirrel_16",1,0,NA,0,12.066,"A","M",1,0
"squirrel_16",2,0,NA,0,11.307,"A","M",1,0.693147180559945
"squirrel_16",3,0,NA,0,38.9000000000001,"A","M",1,1.09861228866811
"squirrel_16",4,1,22.833,1,5,"A","M",1,1.38629436111989
"squirrel_16",5,0,NA,0,18.2330000000001,"A","M",1,1.6094379124341
"squirrel_16",6,0,NA,0,1.5,"A","M",1,1.79175946922805
"squirrel_21",1,0,NA,0,39.133,"A","M",1,0
"squirrel_21",2,0,NA,1,9.60000000000014,"A","M",1,0.693147180559945
"squirrel_21",3,1,19.7,0,20,"A","M",1,1.09861228866811
"squirrel_21",4,0,NA,1,17.9059999999999,"A","M",1,1.38629436111989
"squirrel_21",5,1,14.2,1,14.5329999999999,"A","M",1,1.6094379124341
"squirrel_21",6,0,NA,1,5.93299999999999,"A","M",1,1.79175946922805
"squirrel_21",7,1,1.13999999999987,0,1.53999999999996,"A","M",1,1.94591014905531
"squirrel_21",8,0,NA,1,3.50700000000006,"A","M",1,2.07944154167984
"squirrel_21",10,0,NA,1,30.8,"A","M",1,2.30258509299405
"squirrel_21",12,0,NA,1,14.566,"A","M",1,2.484906649788
"squirrel_21",13,0,NA,1,3.9670000000001,"A","M",1,2.56494935746154
"squirrel_21",14,0,NA,0,4.46600000000012,"A","M",1,2.63905732961526
"squirrel_21",15,0,NA,0,1.29899999999998,"A","M",1,2.70805020110221
"squirrel_23",1,1,5.66699999999999,1,23.233,"A","F",0,0
"squirrel_23",2,4,1.56699999999999,1,5,"A","F",0,0.693147180559945
"squirrel_23",3,1,12.34,1,24.006,"A","F",0,1.09861228866811
"squirrel_23",4,0,NA,1,6.36599999999999,"A","F",1,1.38629436111989
"squirrel_23",5,9,5.46700000000004,1,105.005,"A","F",0,1.6094379124341
"squirrel_23",6,2,1.36699999999996,1,29.4399999999999,"A","F",1,1.79175946922805
"squirrel_23",7,0,NA,1,7.4989999999998,"A","F",1,1.94591014905531
"squirrel_23",8,8,4.40000000000009,1,81.066,"A","F",1,2.07944154167984
"squirrel_23",9,0,NA,1,18.066,"A","F",1,2.19722457733622
"squirrel_23",10,2,18.306,1,34.8389999999999,"A","F",1,2.30258509299405
"squirrel_23",11,0,NA,1,7.83300000000008,"A","F",1,2.39789527279837
"squirrel_23",12,1,1.56700000000001,1,5.29999999999995,"A","F",1,2.484906649788
"squirrel_23",13,4,19.806,1,85.039,"A","F",1,2.56494935746154
"squirrel_23",15,6,4.07299999999987,1,5,"A","F",1,2.70805020110221
"squirrel_28",1,0,NA,0,12.633,"A","M",1,0
"squirrel_28",2,0,NA,0,8.69999999999993,"A","M",1,0.693147180559945
"squirrel_28",3,0,NA,0,12.2,"A","M",1,1.09861228866811
"squirrel_28",4,0,NA,0,71.399,"A","M",1,1.38629436111989
"squirrel_28",5,1,27.6729999999999,1,162.478,"A","M",1,1.6094379124341
"squirrel_28",6,0,NA,0,43.299,"A","M",1,1.79175946922805
"squirrel_29",1,0,NA,0,24.866,"A","M",0,0
"squirrel_29",2,0,NA,0,13.534,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,6.267,"A","M",1,1.09861228866811
"squirrel_29",4,0,NA,0,16.7,"A","M",0,1.38629436111989
"squirrel_29",5,0,NA,0,35.5,"A","M",1,1.6094379124341
